id	queueId	annotCellTreatment	annotCellLine	annotCellType	annotAnatomy	harvestSite	sourceSpecies	annotSpecies	annotDisease	annotDevStage	annotSex	note
2982027	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-900 strain
2982112	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982519	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982095	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982251	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982521	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982300	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982606	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982412	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982342	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982002	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2981956	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982299	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982272	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982352	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982096	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982467	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982260	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2981972	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2981955	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982262	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982118	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
2982135	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-900 strain
179342	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain-no other infornation
179343	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2982589	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982215	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982426	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982514	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982419	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982510	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
179457	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2982142	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982237	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982033	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982242	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982369	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982021	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982234	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982381	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982259	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982231	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2981957	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982038	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982100	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982003	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982052	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982269	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	DGRP-93 strain
2982609	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982491	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982615	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982556	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982613	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982571	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982382	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
179373	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2982322	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982476	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982346	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982240	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982328	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2981967	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982034	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982218	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2981977	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982153	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982208	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982017	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
2982230	470	0	Primary		organism	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	DGRP-93 strain
1921846	465	0	primary	neuron	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179525	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179869	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179347	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
1921836	465	0	primary	neuron	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179412	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179415	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179419	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179423	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179479	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179324	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179871	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179350	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179325	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179328	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179482	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179484	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179334	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179488	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179490	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179493	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179452	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179338	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179341	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179455	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179867	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179458	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179460	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179462	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
1921842	465	0	primary	glial cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
1921843	465	0	primary		head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179464	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179870	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179872	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179352	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179814	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
1921844	465	0	primary	glial cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179354	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179355	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179873	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179874	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179356	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179293	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179290	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179511	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179357	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179512	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179515	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179361	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179358	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179541	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179806	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179363	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179366	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179468	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179471	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179548	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179364	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179543	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179545	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179546	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179367	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179549	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179551	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179876	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179370	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
1921850	465	0	primary	glial cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
1921845	465	0	primary	glial cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179552	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179553	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179388	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179517	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179518	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179554	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
1921834	465	0	primary	fat body cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179877	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179523	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179526	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179529	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179375	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179533	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
1921839	465	0	primary	fat body cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
1921835	465	0	primary	fat body cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
1921838	465	0	primary	fat body cell	head	0	Drosophila melanogaster	Drosophila melanogaster		day 2 of adulthood		
179534	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179535	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179536	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179380	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179802	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179474	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179557	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179558	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179539	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179560	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179561	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179376	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179562	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179477	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179377	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179498	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179883	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179499	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179502	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179379	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179381	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179503	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179505	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179564	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179859	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179566	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179885	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179898	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179901	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179936	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179907	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179911	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179917	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180153	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179963	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179913	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179914	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179937	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179919	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179922	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179964	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179967	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179969	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179971	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179970	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179448	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179449	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179442	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179445	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179987	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179991	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179995	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179999	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179939	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179942	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179945	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179947	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179973	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179977	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179980	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179983	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
180002	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179953	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179957	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179959	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179986	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179989	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179992	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179996	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
180156	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179940	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
180159	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179946	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
180001	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179950	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179954	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179958	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179961	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179665	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179668	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179637	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179641	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179645	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179649	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179652	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179655	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179659	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179571	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179587	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179235	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179684	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179611	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179615	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179716	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179721	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179735	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179739	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179894	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180199	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179429	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179430	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179431	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179432	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179811	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180200	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179712	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179714	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179667	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179812	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179813	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2991136	470	0	Primary		embryo	0	Drosophila melanogaster	Drosophila melanogaster		embryonic stage		
2991160	470	0	Primary		embryo	0	Drosophila melanogaster	Drosophila melanogaster		embryonic stage		
179636	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179639	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179642	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179646	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179650	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179653	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179657	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179661	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179669	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179673	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179677	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179680	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179682	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179570	458	0				0	Drosophila melanogaster	Drosophila melanogaster				strain - no other information
179775	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179776	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179778	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179924	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179925	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179744	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179745	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179746	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179748	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179749	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179750	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179752	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179753	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179754	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179756	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179757	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179758	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179761	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179760	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179762	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179764	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179765	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179962	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179767	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179768	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179792	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179796	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179799	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179243	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179246	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179262	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179296	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179265	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2999855	470		Primary	head	head		Drosophila melanogaster	Drosophila melanogaster		adult stage	f	
179266	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179267	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179299	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179251	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179301	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179279	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179303	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179305	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2999856	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	
2999857	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	
179281	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179307	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179427	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180007	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
179926	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2999915	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
2999916	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
2999917	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
180011	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180063	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180067	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180070	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180074	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2999831	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
2999832	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
2999703	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	
2999704	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	
2999705	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	f	
180078	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180083	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
180088	458	0				0	Drosophila melanogaster	Drosophila melanogaster				
2999833	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
2999921	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
2999922	470	0	Primary	head	head	0	Drosophila melanogaster	Drosophila melanogaster		adult stage	m	
